,Kode,Uraian,Nilai_Jumlah,Nilai_Rupiah,Mutasi_Masuk,Mutasi_Keluar,Mutasi_Jumlah,Jumlah,Rupiah,Tahun,Prioritas,KMeans_Cluster
1006,600,Cartridge Epson 141 Magenta,10,0,0.0,6,-6,4,484000,2023,1,0
1007,601,Cartridge Epson 141 Cyan,9,0,0.0,6,-6,3,363000,2023,1,0
1008,602,Cartridge Epson 141 Yellow,10,0,0.0,6,-6,4,484000,2023,1,0
1009,608,Tinta Epson T 7921 Black,4,0,0.0,0,0,4,3740000,2023,1,0
1010,609,Tinta Epson T 7922 Cyan,6,0,0.0,0,0,6,5610000,2023,0,0
1011,610,Tinta Epson T 7923 Magenta,6,0,0.0,0,0,6,5610000,2023,0,0
1012,611,Tinta Epson T 7924 (Yellow),6,0,0.0,0,0,6,5610000,2023,0,0
1013,613,Ribbon Barcode GC 420T,50,0,0.0,0,0,50,4730000,2023,0,0
1014,614,Cartridge Canon PGI 35,2,0,0.0,0,0,2,352000,2023,1,0
1015,616,Cartridge Epson 143 Cyan,6,0,6.0,9,-3,3,521811,2023,1,0
1016,618,Tinta Refill Canon BCI 24 Black,3,0,0.0,0,0,3,396000,2023,1,0
1017,619,Tinta Refill Canon BCI 24 Colour,3,0,0.0,0,0,3,412500,2023,1,0
1018,620,Canon PG 35,5,0,0.0,2,-2,3,544500,2023,1,0
1019,621,Canon PG 36,5,0,0.0,2,-2,3,627000,2023,1,0
1020,624,Toner Laserjet HP 314A Black.,7,0,0.0,0,0,7,6930000,2023,0,0
1021,626,Toner Cartridge Brother TN-2356,3,0,0.0,0,0,3,1204500,2023,1,0
1022,627,Tinta Epson 003 Black,26,0,110.0,96,14,40,3663000,2023,1,0
1023,628,Tinta Epson 003 Cyan,18,0,90.0,50,40,58,5311350,2023,0,0
1024,629,Tinta Epson 003 Magenta,17,0,90.0,50,40,57,5219775,2023,0,0
1025,630,Tinta Epson 003 Yellow,21,0,90.0,51,39,60,5494500,2023,0,0
1026,631,Toner Laserjet HP CF 510A Black,7,0,0.0,0,0,7,5775000,2023,0,0
1027,632,Toner Laserjet HP CF 511A Cyan,5,0,0.0,0,0,5,3850000,2023,1,0
1028,633,Toner Laserjet HP CF 512A Yellow,6,0,0.0,0,0,6,4620000,2023,0,0
1029,634,Toner Laserjet HP CF 513A Magenta,7,0,0.0,0,0,7,5390000,2023,0,0
1030,635,Toner Laserjet HP CF 279A Black,1,0,23.0,20,3,4,3552000,2023,1,0
1031,638,Toner Laserjet HP 201A Black,5,0,0.0,0,0,5,4125000,2023,1,0
1032,639,Toner Laserjet HP 201A Cyan,5,0,0.0,0,0,5,4400000,2023,1,0
1033,640,Toner Laserjet HP 201A Magenta,5,0,0.0,0,0,5,4400000,2023,1,0
1034,641,Toner Laserjet HP 201A Yellow,5,0,0.0,0,0,5,4400000,2023,1,0
1035,644,Toner Cartridge HP 107A Black,0,0,30.0,27,3,3,2664000,2023,1,0
1036,51,CD - R W Blank,173,0,0.0,0,0,173,761200,2023,0,0
1037,53,DVD - R Blank,278,0,0.0,50,-50,228,752400,2023,0,0
1038,65,CD - R Blank,315,0,0.0,0,0,315,1143450,2023,0,0
1039,2,Flash Disk 64 GB,83,0,0.0,81,-81,2,205350,2023,1,0
1040,69,Flash Disk 16 GB,59,0,0.0,25,-25,34,2170050,2023,0,0
1041,70,Flash Disk 8 GB,42,0,0.0,20,-20,22,1210000,2023,1,0
1042,1,SANDISK EXTREME PRO MEMORY MICRO SD UHS-I 32GB - MICRO SDHC 32 GB,0,0,3.0,0,3,3,467532,2023,1,0
1043,3,Conector Header Putih 4pin,25,0,0.0,0,0,25,17500,2023,0,0
1044,4,Conector Header Putih 6pin,25,0,0.0,0,0,25,25000,2023,0,0
1045,6,Conector DB 9 Female + Cover,160,0,139.0,0,139,299,1166870,2023,0,0
1046,7,Conector DB 9 Male + Cover,0,0,39.0,0,39,39,129870,2023,0,0
1047,9,Desktop Adapter D-Link DWL-G510,0,0,1.0,0,1,1,491607,2023,1,0
1048,19,Kabel USB Printer,20,0,9.0,6,3,23,734850,2023,0,0
1049,21,Keyboard & Mouse Optical Scorll MK-200 logitech,3,0,0.0,0,0,3,990000,2023,1,0
1050,25,Optical Mouse Genius NetScrool 120 PS2 USB,4,0,0.0,2,-2,2,500000,2023,1,0
1051,38,"Access point Wireless IEEE 802.11g, Acces Point,",0,0,3.0,0,3,3,1098900,2023,1,0
1052,41,Conector DB 9male-female (PCB),10,0,0.0,0,0,10,49500,2023,0,0
1053,43,Converter SATA to USB,0,0,7.0,0,7,7,369075,2023,0,0
1054,45,"Speaker Active Kecil, Multimedia Speaker",1,0,0.0,0,0,1,185000,2023,1,0
1055,46,"Switch D-Link 8 port 10 100 1000Base-T, Auto-sensing, Auto-MDI-X,",1,0,8.0,0,8,9,1272540,2023,0,0
1056,47,USB 2.0 Active Cable 16ft,0,0,1.0,0,1,1,83916,2023,1,0
1057,49,Wireless N Access Poin TP-Link TL-WA901ND 300Mbps,0,0,1.0,0,1,1,539460,2023,1,0
1058,51,Memory Card Memory Stick Pro Duo High Speed 32GB,0,0,3.0,0,3,3,2380950,2023,1,0
1059,59,Graphic LCD 4884 Shield For Arduino,0,0,2.0,0,2,2,244200,2023,1,0
1060,75,DVD External LG,0,0,1.0,0,1,1,388500,2023,1,0
1061,80,HDMI Adapter hdmi to vga with audio converter cable adapter black - 24cm,1,0,13.0,0,13,14,1206000,2023,0,0
1062,85,Modem Wifi ZTE-MF62,3,0,0.0,0,0,3,742500,2023,1,0
1063,91,"Sandisk Extreme HD Vidoe Secure Digital High Capacity 16GB, 45MB s class 10",0,0,7.0,0,7,7,797202,2023,0,0
1064,92,"Sandisk Ultra microSDHC Card UHS-1  32GB, 30MB s, class 10",4,0,39.0,2,37,41,4359016,2023,0,0
1065,93,"USB 2,0 to Lan RJ 45 Ethernet (kabel)",0,0,7.0,0,7,7,276920,2023,0,0
1066,95,"Wireless-N Router TP-LINK 3G 3,75G TL-MR3220",10,0,12.0,0,12,22,5333052,2023,0,0
1067,98,Mini DisplayPort to VGA Adapter,0,0,1.0,0,1,1,134298,2023,1,0
1068,102,"Kabel MINI HDMI - VGA, AUDIO",0,0,4.0,0,4,4,390720,2023,1,0
1069,153,Converter Micro HDMI to VGA Ugreen,0,0,16.0,0,16,16,2397600,2023,0,0
1070,158,Router Wireless RB941-2nD (hAP-Lite),0,0,1.0,0,1,1,479520,2023,1,0
1071,159,TRANSCEND USB 3.0 Card Reader [TS- RDF5K] - Black,0,0,5.0,0,5,5,779220,2023,1,0
1072,180,Orico USB 3.0 Hub Switch On OFF 4 Port,0,0,3.0,0,3,3,945331,2023,1,0
1073,181,Modul Wifi ESP 8266,0,0,14.0,0,14,14,473970,2023,0,0
1074,200,Ugreen USB Type C LAN Adapter + HDMI + VGA + Card Reader + USB Hub 3 Port - CM179 - Gray,0,0,3.0,0,3,3,2085912,2023,1,0
1075,202,Headphones SENNHEISER HD 429,0,0,19.0,0,19,19,31635000,2023,0,0
1076,203,Micro SD Card 128 GB SanDisk Ultra microSDHC UHS-1 Class 10 100MB s,0,0,74.0,0,74,74,12321000,2023,0,0
1077,211,Router Mikrotik RB750Gr3 (hEX),0,0,1.0,0,1,1,839160,2023,1,0
1078,212,USB Mic Mini Microphone PC Mikrofon Laptop Microfon,0,0,1.0,0,1,1,59940,2023,1,0
1079,213,Logitech MX Anywhere 3 Mouse Wireless Performance Compact - Grey,0,0,4.0,0,4,4,4218000,2023,1,0
1080,214,Headset Logitech H111 / H150,0,0,44.0,0,44,44,3663000,2023,0,0
1081,215,Headset Creative HS 150,0,0,28.0,0,28,28,6216000,2023,0,0
1082,217,Blackmagic Design Micro Converter HDMI To SDI,0,0,2.0,0,2,2,2841600,2023,1,0
1083,218,Kabel LAN Cat 6Panjang 5m,0,0,49.0,0,49,49,2229990,2023,0,0
1084,219,MicroSD - Transcend Micro-SDHC 300S 32GB Class 10 UHS-1 - TS32GUSD300S-A,0,0,15.0,0,15,15,1648350,2023,0,0
1085,220,HDMI Splitter Vention [ACCG0] HDMI Splitter (1 in 4 Out) Full HD 3D 4K HDMI 2.0,0,0,1.0,0,1,1,437340,2023,1,0
1086,221,M.2. WiFi Card Intel 8265 NGW dual band,0,0,1.0,0,1,1,388500,2023,1,0
1087,222,Kabel LAN Vention [VPC6SSTP 40M] Kabel Lan Cat6a Pure Cat6 RJ45 Gigabit SSTP - IBH,0,0,1.0,0,1,1,509490,2023,1,0
1088,223,Converter Kabel Display Port to HDMIConverter / DP to HDMIUkuran: sekitar 205mm,0,0,9.0,0,9,9,549450,2023,0,0
1089,224,Kabel LAN Vention 10m Kabel Lan Cat6 Cat.6 UTP Ethernet Patch Cor d Cable - IBK Bulat,0,0,3.0,0,3,3,333000,2023,1,0
1090,4,Sapu Ijuk Lantai,36,0,24.0,49,-25,11,494505,2023,1,0
1091,5,Cikrak   Serok Sampah,15,0,24.0,27,-3,12,546120,2023,1,0
1092,7,Cop Wc,5,0,0.0,0,0,5,132500,2023,1,0
1093,8,Sapu Ijuk Mobil,32,0,0.0,6,-6,26,1001000,2023,0,0
1094,26,kemucing   Sulak,40,0,0.0,38,-38,2,63824,2023,1,0
1095,30,Sapu Karet Gagang,32,0,0.0,3,-3,29,1116500,2023,0,0
1096,1,Sabut Spon Kawat,143,0,0.0,24,-24,119,654500,2023,0,0
1097,13,Refill Tissu Kotak,0,0,800.0,793,7,7,108780,2023,1,1
1098,14,Semir Ban Mobil,5,0,10.0,5,5,10,865800,2023,1,0
1099,38,Tissue Kotak,0,0,700.0,696,4,4,74148,2023,1,1
1100,39,Tissue Roll,0,0,500.0,482,18,18,129870,2023,1,2
1101,41,Lap Kuning,48,0,24.0,70,-46,2,11100,2023,1,0
1102,42,Lap Pel Biru Gunung Air,36,0,0.0,33,-33,3,34650,2023,1,0
1103,43,Lap Plas Biru Chamois (Kanebo),5,0,24.0,22,2,7,536130,2023,1,0
1104,45,Serbet Kotak-kotak,91,0,0.0,82,-82,9,99900,2023,1,0
1105,60,Tangkai Duster Pel Sotak,75,0,0.0,14,-14,61,2845040,2023,0,0
1106,76,Mop Set ( Alat  Pembersih Pel ),11,0,0.0,5,-5,6,792000,2023,1,0
1107,77,Mop Inner Extrusion( Alat Pel Tangkai Spon),0,0,6.0,0,6,6,805860,2023,0,0
1108,78,Refill Mop Set (Alat Pembersih Pel),5,0,0.0,0,0,5,537900,2023,1,0
1109,80,Tempat Tissue Kotak,11,0,0.0,9,-9,2,39050,2023,1,0
1110,81,Pembersih Kaca Karet,28,0,0.0,9,-9,19,313500,2023,0,0
1111,9,Ember   Timba,0,0,24.0,14,10,10,451770,2023,1,0
1112,16,gayung,7,0,0.0,1,-1,6,99000,2023,1,0
1113,95,Tempat Sampah tutup Lion Star No.15,27,0,0.0,19,-19,8,626040,2023,1,0
1114,96,Keset Karet Lubang Uk.48X58cm,62,0,0.0,18,-18,44,3146000,2023,0,0
1115,1,Kunci Inggris 15  Lippro,6,0,1.0,1,0,6,1136748,2023,1,0
1116,2,"Kunci L Set Panjang 1,5-10mm Jonnesway",1,0,1.0,1,0,1,319680,2023,1,0
1117,3,Kunci L Set Panjang Ballpoint (9 Pcs S2),0,0,5.0,0,5,5,471750,2023,1,0
1118,5,Kunci Ring Pas Set  (8PCS-6-24),2,0,9.0,0,9,11,2562150,2023,0,0
1119,8,Kunci Sok T HD 14 Lippro,0,0,1.0,0,1,1,77700,2023,1,0
1120,14,Kunci shock 8-32 mm 24pcs (tekiro) hand socket 1 2,0,0,2.0,0,2,2,1943610,2023,1,0
1121,17,Gembok - Kunci,0,0,36.0,33,3,3,229770,2023,1,0
1122,15,Car Wash & Wax Meguaiars,3,0,10.0,3,7,10,743700,2023,0,0
1123,19,hand Soap Fresh,13,0,86.0,51,35,48,1758240,2023,1,0
1124,23,Pencuci Piring / Gelas Sunlight,12,0,122.0,117,5,17,849150,2023,1,0
1125,24,Bubuk Pembersih Piring dan Gelas / Vim,1,0,0.0,0,0,1,10767,2023,1,0
1126,43,Vixal Cair   Porstek   Tepol,52,0,0.0,51,-51,1,26418,2023,1,0
1127,62,Refill Pencuci Piring  Gelas 600 ml,31,0,112.0,140,-28,3,79920,2023,1,0
1128,63,Pembersih Kaca spray 500 ml,3,0,58.0,49,9,12,118104,2023,1,0
1129,64,Refill Pembersih Kaca 440 ml,33,0,10.0,41,-31,2,8214,2023,1,0
1130,24,Kapur Barus Kecil,59,0,0.0,51,-51,8,250856,2023,1,0
1131,25,Kapur Barus Toilet Ball,14,0,61.0,73,-12,2,55278,2023,1,0
1132,60,Parfum Mobil Ambipur,15,0,51.0,36,15,30,1138860,2023,1,0
1133,63,Pengharum Ruangan Bay Fresh Spray,0,0,92.0,89,3,3,84249,2023,1,0
1134,64,Pengharum Ruangan Padat AC,0,0,194.0,183,11,11,168498,2023,1,2
1135,69,Refill Pengharum  Matic spray,21,0,174.0,194,-20,1,43401,2023,1,2
1136,70,Pengharum Ruangan Matic,10,0,34.0,42,-8,2,183150,2023,1,0
1137,1,Tanda Pengaman Perbaikan Mobil,4,0,0.0,0,0,4,364000,2023,1,0
1138,20,Jam Dinding,16,0,0.0,15,-15,1,122100,2023,1,0
1139,67,Payung,41,0,0.0,25,-25,16,1619200,2023,1,0
1140,333,Senter   Sentolop,8,0,0.0,4,-4,4,377400,2023,1,0
1141,334,Tali Rafia  Uk Besar 1Kg,0,0,10.0,0,10,10,204240,2023,0,0
1142,337,Stand Acrilic tegak,51,0,0.0,0,0,51,2524500,2023,0,0
1143,408,Pemotong Kertas PDD,0,0,2.0,0,2,2,455400,2023,1,0
1144,409,Kalung Gordon Orange Abu-Abu,138,0,0.0,64,-64,74,2479000,2023,0,0
1145,410,Kalung Gordon Kuning Abu-Abu,609,0,500.0,794,-294,315,9450000,2023,1,2
1146,411,Kalung Gordon Biru Abu-Abu,671,0,500.0,590,-90,581,17713500,2023,1,2
1147,412,Kalung Gordon Hijau Abu-Abu,247,0,100.0,198,-98,149,4641500,2023,1,0
1148,413,Kalung Gordon Merah Abu-Abu,321,0,400.0,230,170,491,15048500,2023,0,2
1149,414,Gordon Lain,1,0,0.0,0,0,1,924,2023,1,0
1150,3,Kabel Coaxial 50 Ohm Kitani,0,0,399.0,0,399,399,3764565,2023,0,2
1151,8,"Kabel Kitani Serabut 0.84mm, Hijau, Kuning",22,0,10.0,22,-12,10,3356640,2023,1,0
1152,9,"Kabel Kitani Serabut 1mm Hitam, Merah",14,0,11.0,10,1,15,5066040,2023,1,0
1153,10,"Kabel Kitani (Jumper) Tunngal 0.5mm, Hitam, Merah, Biru, Putih",19,0,30.0,11,19,38,2539460,2023,0,0
1154,15,Kabel Ties Besar 20cm,7,0,29.0,0,29,36,1271410,2023,0,0
1155,17,Kabel Wrapping,0,0,2.0,0,2,2,23310,2023,1,0
1156,18,"Kabel Serabut NYMHY 2x2,5",525,0,400.0,218,182,707,12720660,2023,0,2
1157,21,"Kabel NYA 1.5mm Merah, Hitam",0,0,6.0,0,6,6,2229768,2023,0,0
1158,23,Kabel Data Abu² isi 20 jalur (meter),65,0,49.0,0,49,114,888658,2023,0,0
1159,25,Kabel LCD-VGA (15meter),0,0,2.0,0,2,2,301920,2023,1,0
1160,27,Kabel Power Radio,0,0,29.0,0,29,29,173826,2023,0,0
1161,28,Kabel Scerem Isi 3 (Roll),0,0,1.0,0,1,1,479520,2023,1,0
1162,30,Kabel Ties Kecil,0,0,23.0,0,23,23,255300,2023,0,0
1163,31,Kabel Ties Tanggung,3,0,21.0,0,21,24,498540,2023,0,0
1164,33,Kabel IDE untuk Harddisk,0,0,1.0,0,1,1,27601,2023,1,0
1165,35,"Kabel NYM 2x2,5 mm Supreme",121,0,380.0,121,259,380,8199640,2023,0,2
1166,38,"Kabel NYY 4x2,5 mm Supreme",2,0,1.0,2,-1,1,1678320,2023,1,0
1167,41,Kabel Test Leads Avometer Analog,18,0,2.0,10,-8,10,878258,2023,1,0
1168,42,"Kabel Jumper Male -Female 240mmx5, 200mmx5, 150mmx8, 110mmx47",0,0,55.0,0,55,55,659340,2023,0,0
1169,43,"Kabel Jumper Male -Male 240mmx5, 200mmx5, 150mmx8, 110mmx47",4,0,62.0,0,62,66,1422004,2023,0,0
1170,50,Kabel Roll (10M),0,0,33.0,0,33,33,6923070,2023,0,0
1171,52,Kabel LCD-VGA 5 Meter,0,0,1.0,0,1,1,44400,2023,1,0
1172,59,Kabel Las 25mm,0,0,9.0,0,9,9,249750,2023,0,0
1173,60,KABEL PANEL SURYA SINYOKU 2X2.5mm 50meter,35,0,0.0,0,0,35,204050,2023,0,0
1174,62,Kabel USB Extension 1.5m Ver. USB 3.0,0,0,1.0,0,1,1,87690,2023,1,0
1175,65,Kabel Data USB untuk Arduino,0,0,42.0,0,42,42,815850,2023,0,0
1176,70,kabel pigtail bnc female to sma male rg58,0,0,9.0,0,9,9,649350,2023,0,0
1177,72,kabel LCD-VGA 10 Meter,0,0,2.0,0,2,2,144300,2023,1,0
1178,74,Ugreen Converter Micro HDMI to HDMI VGA,12,0,0.0,2,-2,10,2640000,2023,0,0
1179,78,"Kabel Jumper Female to Female 40 Pin, Pj 20cm",50,0,61.0,0,61,111,1319768,2023,0,0
1180,81,Kabel NYAF 0.75,6,0,1.0,6,-5,1,275724,2023,1,0
1181,83,"Kabel USB Tipe C USB-C Cable length: approx. 1M  Connector: USB 3.1 Type C (USB-C) Male, USB 3.0 Type A Male",0,0,20.0,0,20,20,1823500,2023,0,0
1182,229,Kabel NYA 2.5mm biru,4,0,4.0,4,0,4,767232,2023,1,0
1183,230,Kabel NYA 2.5mm hitam,4,0,1.0,4,-3,1,635364,2023,1,0
1184,231,Kabel NYA 2.5mm kuning,3,0,1.0,2,-1,2,1218114,2023,1,0
1185,232,Kabel NYA 2.5mm merah,4,0,6.0,4,2,6,1150848,2023,1,0
1186,235,"Kabel NYAF 1.5mm  Kuning, Biru",3,0,2.0,3,-1,2,935064,2023,1,0
1187,236,"Kabel NYAF 1.5mm merah, hitam",9,0,36.0,9,27,36,20931048,2023,0,0
1188,237,Kabel NYAF 2.5mm hitam,2,0,6.0,2,4,6,4855140,2023,1,0
1189,238,Kabel NYAF 2.5mm merah,4,0,6.0,4,2,6,4855140,2023,1,0
1190,239,Kabel NYAF 4mm serabut supreme,3,0,3.0,3,0,3,3506490,2023,1,0
1191,240,Kabel Serabut NYMHY 2x1.5mm supreme,36,0,0.0,0,0,36,206676,2023,0,0
1192,241,Kabel Serabut NYMHY 3x1.5mm supreme,1,0,3.0,1,2,3,6293700,2023,1,0
1193,242,Kabel Serabut NYMHY 3x2.5mm supreme,515,0,698.0,365,333,848,20897748,2023,0,2
1194,244,Kabel Pita (pelangi) 10 jajar,5,0,0.0,0,0,5,1031250,2023,1,0
1195,246,Kabel Pita (pelangi) 20 jajar,0,0,2.0,0,2,2,1198800,2023,1,0
1196,247,Kabel Power CPU,0,0,39.0,0,39,39,701298,2023,0,0
1197,249,Kabel RG 59 BELDEN,0,0,599.0,0,599,599,1994670,2023,0,2
1198,250,Kabel serabut 1mm (warna campuran),6,0,0.0,5,-5,1,277500,2023,1,0
1199,254,Kabel serial DB-9 Kabel,10,0,0.0,0,0,10,495000,2023,0,0
1200,255,Kabel Stereo isi 3 skerem,18,0,0.0,0,0,18,1881000,2023,0,0
1201,258,Kabel USB+Conector USB Conector USB Seri A di satu sisi & seri B di sisi lain 24,0,0,1.0,0,1,1,55500,2023,1,0
1202,260,Kabel UTP BELDEN CAT 5e,186,0,0.0,0,0,186,777480,2023,0,0
1203,7,Lampu pijar 10W-220V,0,0,63.0,0,63,63,604170,2023,0,0
1204,9,Led Merah (smd package),0,0,99.0,0,99,99,20790,2023,0,0
1205,22,Lampu LED 18W (PutihTerang),13,0,0.0,12,-12,1,75480,2023,1,0
1206,24,"Lampu halogen Philips 500 Watt, 230V. Suhu warna 2900K",0,0,19.0,0,19,19,455544,2023,0,0
1207,29,Lampu Pijar Chiyoda 100W 115-125V,50,0,19.0,50,-31,19,182210,2023,1,0
1208,304,"Lamp Pilot Telemecanique K, H, M 220V",170,0,0.0,0,0,170,5890500,2023,0,0
1209,305,Lamp Proyector 24V 300W,15,0,0.0,0,0,15,3901260,2023,0,0
1210,308,Lamp TL 20W Philips,7,0,0.0,0,0,7,77581,2023,0,0
1211,317,Lampu Philips 25W 220V,15,0,0.0,0,0,15,495000,2023,0,0
1212,319,"Lampu Pijar Kecil TLB-11x24mm, 3.8V 0.007A",30,0,0.0,0,0,30,125400,2023,0,0
1213,321,"Lampu Hemat Energi 20W 220V,",12,0,0.0,10,-10,2,122100,2023,1,0
1214,1,Stop Kontak 5LB,37,0,99.0,20,79,116,3346079,2023,0,0
1215,2,"Stop Kontak 1Lb, Germany, ground",94,0,0.0,0,0,94,2175160,2023,0,0
1216,3,"Stop Kontak 2Lb, Broco",87,0,0.0,11,-11,76,1519970,2023,0,0
1217,549,"Stop Kontak 3Lb, ground",136,0,0.0,48,-48,88,1486050,2023,0,0
1218,550,"Stop Kontak 4Lb, ground",62,0,189.0,57,132,194,3987606,2023,0,0
1219,551,"Stop Kontak 6Lb, ground",40,0,4.0,40,-36,4,129468,2023,1,0
1220,1,Switch On Off Kecil 2x1cm,0,0,39.0,0,39,39,46722,2023,0,0
1221,3,"Neon Switch AC 6A 250V 4pin, 2.5cm x 3cm x 3cm",20,0,0.0,0,0,20,462000,2023,0,0
1222,4,"Neon Switch AC 6A 250V 3pin, 3.1cm x 1.4cm x 3.2cm",2,0,0.0,0,0,2,7120,2023,1,0
1223,510,Switch Toggle on off on 6Pin,114,0,499.0,0,499,613,2270924,2023,0,2
1224,513,Sedotan Timah Goot Sedang,3,0,15.0,0,15,18,563610,2023,0,0
1225,554,Switch Double Out Bow,9,0,23.0,0,23,32,767268,2023,0,0
1226,555,Switch Hotel Out Bow,0,0,23.0,0,23,23,2895102,2023,0,0
1227,556,Switch Togel Engkel 10A NEC,5,0,0.0,0,0,5,750000,2023,1,0
1228,2,Steker GB Germany,91,0,447.0,76,371,462,7624019,2023,0,2
1229,2,Trafo 2A,0,0,9.0,0,9,9,431568,2023,0,0
1230,3,Trafo 2A CT 20V,30,0,39.0,30,9,39,1963611,2023,0,0
1231,2,Batere AA rechargeable,0,0,25.0,0,25,25,6105000,2023,0,0
1232,3,Batere AAA rechargeable,0,0,15.0,0,15,15,2497500,2023,0,0
1233,20,Bateray 9V,0,0,204.0,124,80,80,2664000,2023,1,0
1234,21,Bateray A3,0,0,1302.0,1252,50,50,333000,2023,1,1
1235,22,Bateray ABC A2,0,0,1878.0,1856,22,22,156288,2023,1,1
1236,23,Bateray Cmos 3.6V,0,0,53.0,0,53,53,382395,2023,0,0
1237,25,Bateray Tanggung ABC,414,0,0.0,83,-83,331,1310760,2023,0,0
1238,30,NEW IMAX B6AC LIPO NIMH 3S RC Battery Balance Charger,0,0,26.0,0,26,26,11544000,2023,0,0
1239,50,Baterai Batre Kancing LR44  AG13,0,0,119.0,0,119,119,343434,2023,0,0
1240,56,Batteray Y/B Lithium Panasonic PLC BR2/3A 3V,0,0,3.0,0,3,3,323676,2023,1,0
1241,15,Fuse Holder,22,0,69.0,0,69,91,151185,2023,0,0
1242,16,Fuse Kecil 10A,0,0,49.0,0,49,49,54390,2023,0,0
1243,17,Fuse Kecil 1A,3,0,0.0,0,0,3,990,2023,1,0
1244,20,Fuse Kecil 5A,0,0,49.0,0,49,49,27195,2023,0,0
1245,22,Lasdop Clipsal 4mm (1dos 100buah),0,0,1.0,0,1,1,39960,2023,1,0
1246,23,Switch Engkel Out Bow,9,0,24.0,0,24,33,663162,2023,0,0
1247,26,DT-AVR Low Cost Nana Starter Pack,2,0,0.0,0,0,2,452760,2023,1,0
1248,40,Relay Coil 24V DC Omron MY4-GS (14P),0,0,152.0,0,152,152,10021968,2023,0,0
1249,45,Switching Power Supply 12V-5V 1.2A-0.8A,0,0,4.0,0,4,4,239760,2023,1,0
1250,46,Vinyl Electrical Tape,0,0,2.0,0,2,2,83916,2023,1,0
1251,48,MCB 2 A Merlin Gerin,10,0,16.0,10,6,16,613776,2023,0,0
1252,49,MCB 4 A Merlin Gerin,11,0,16.0,10,6,17,1003922,2023,0,0
1253,50,MCB 1 phasa 10 Amp,0,0,4.0,0,4,4,119880,2023,1,0
1254,55,Themocouple Tipe J,0,0,9.0,0,9,9,226566,2023,0,0
1255,68,Fitting Wall Keramik Terminal Kuningan,10,0,0.0,0,0,10,231000,2023,0,0
1256,88,"DC Power Suplai 0-24V, 5Amp",0,0,3.0,0,3,3,915750,2023,1,0
1257,100,"Speed Sensor, 3000rpm, Output 0-10Vdc Rotary Encorder E6B2-CWZ3E",0,0,10.0,0,10,10,11688300,2023,0,0
1258,106,Water Flow Meter Sensor YF-S201,0,0,13.0,0,13,13,436358,2023,0,0
1259,108,Fitting Lampu Tegak,78,0,43.0,78,-35,43,515484,2023,1,0
1260,109,MCB C60N 6KA 3 Phase 6A-16A,4,0,18.0,3,15,19,7090236,2023,0,0
1261,129,Overload Fuji TR-0N 3 Rating : 1.4 - 2.2A Contac : 1 NO 1 NC,0,0,5.0,0,5,5,2131200,2023,1,0
1262,137,Busbar uk 3mm x 30mm,2,0,9.0,2,7,9,4855140,2023,0,0
1263,143,Over Steker Matsuka 3 in 1,55,0,0.0,0,0,55,816750,2023,0,0
1264,154,Toroid Induktor 100uH 3A,0,0,9.0,0,9,9,64728,2023,0,0
1265,176,"Inductive Proximity AUTONICS PR12-4DP, Sensor, Inductive Prox, 4mm Sensing, PNP NO, 12 - 24 VDC",0,0,9.0,0,9,9,779220,2023,0,0
1266,179,Klem Kabel No.10,6,0,0.0,0,0,6,347100,2023,0,0
1267,180,Klem Kabel No.12,7,0,0.0,0,0,7,280350,2023,0,0
1268,181,Full Body Harness Double lanyard 4 Adjustable point,0,0,8.0,0,8,8,2175600,2023,0,0
1269,183,Thermal Overload Relay Schneider LRD08 = 2.5A - 4A,0,0,1.0,0,1,1,107892,2023,1,0
1270,190,Soket relay omron 14 kaki(kotak) PY14A-N BY OMZ,0,0,154.0,0,154,154,8307684,2023,0,0
1271,191,"TW-V(CA) 1.5MxM6 Thermocouple Autonics	panjang kabel 1,5 meter, Head M6",0,0,9.0,0,9,9,1726272,2023,0,0
1272,407,Power Suplai Switching 24V 3A,10,0,9.0,0,9,19,2841750,2023,0,0
1273,424,Relay 12V SPDT,0,0,19.0,0,19,19,159429,2023,0,0
1274,559,T Sambungan Putih,0,0,16.0,0,16,16,1342656,2023,0,0
1275,579,Thermometer 0-100C,3,0,7.0,0,7,10,1757988,2023,0,0
1276,608,CT4S-1P4T Autonics Progammable Counter/Timer,0,0,4.0,0,4,4,2886000,2023,1,0
1277,1,Sepatu Safety Kings KWD805CX Size 40 (500Volt-1000Volt),0,0,17.0,0,17,17,7744248,2023,0,0
1278,4,Safety Shoes Safety Jogger Pluto Electrical Hazards 18KV,0,0,7.0,0,7,7,8391600,2023,0,0
1279,1,Kotak P3K,22,0,0.0,8,-8,14,2541000,2023,0,0
1280,1,batugin elir 300 ml,4,0,0.0,0,0,4,180000,2023,1,0
1281,2,rivanol 300 cc,20,0,0.0,8,-8,12,109180,2023,1,0
1282,3,minyak angin safe care,0,0,128.0,94,34,34,550800,2023,1,0
1283,5,Minyak Kapak,0,0,40.0,34,6,6,125712,2023,1,0
1284,7,Betadinsol 15ml,6,0,10.0,8,2,8,121600,2023,1,0
1285,14,cendo cenfres minidos,10,0,14.0,19,-5,5,111500,2023,1,0
1286,15,betadin sol 30 ml,5,0,26.0,13,13,18,355100,2023,1,0
1287,16,Otsu NS / Nacl 0.9% 25cc,10,0,20.0,20,0,10,95000,2023,1,0
